Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
15-05-2022,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
15-05-2022,BIH,BOSNIA AND HERZEGOVINA,EUR,19,0,151,8
15-05-2022,BWA,BOTSWANA,AFR,,,,
15-05-2022,BRA,BRAZIL,AMR,1800,559,5538,1740
15-05-2022,VGB,BRITISH VIRGIN ISLANDS,AMR,,,,
15-05-2022,BRN,BRUNEI DARUSSALAM,WPR,,,,
15-05-2022,BGR,BULGARIA,EUR,406,,2007,
15-05-2022,BFA,BURKINA FASO,AFR,,,,
15-05-2022,BDI,BURUNDI,AFR,,,,
15-05-2022,CPV,CABO VERDE,AFR,,,,
15-05-2022,KHM,CAMBODIA,WPR,,,,
15-05-2022,CMR,CAMEROON,AFR,,,,
15-05-2022,CAN,CANADA,AMR,2216,,11098,
15-05-2022,CYM,CAYMAN ISLANDS,AMR,,,,
15-05-2022,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
15-05-2022,TCD,CHAD,AFR,,,,
15-05-2022,CHL,CHILE,AMR,399,10,1319,33
15-05-2022,CHN,CHINA,WPR,1915,,36922,
15-05-2022,COL,COLOMBIA,AMR,,,,
15-05-2022,COM,COMOROS,AFR,,,,
15-05-2022,COG,CONGO,AFR,,,,
15-05-2022,COK,COOK ISLANDS,WPR,0,,0,
15-05-2022,CRI,COSTA RICA,AMR,,,,
15-05-2022,CIV,CÔTE D’IVOIRE,AFR,,,,
15-05-2022,HRV,CROATIA,EUR,,,,
15-05-2022,CUB,CUBA,AMR,244,,1757,
15-05-2022,CUW,CURAÇAO,AMR,5,0,16,0
15-05-2022,CYP,CYPRUS,EUR,30,1,165,11
15-05-2022,CZE,CZECHIA,EUR,223,32,2286,218
15-05-2022,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,0,,0,
15-05-2022,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
15-05-2022,DNK,DENMARK,EUR,210,13,1120,55
15-05-2022,DJI,DJIBOUTI,EMR,,,,
15-05-2022,DMA,DOMINICA,AMR,,,,
15-05-2022,DOM,DOMINICAN REPUBLIC,AMR,,,,
15-05-2022,ECU,ECUADOR,AMR,18,,149,
15-05-2022,EGY,EGYPT,EMR,,,,
15-05-2022,SLV,EL SALVADOR,AMR,,,,
15-05-2022,GNQ,EQUATORIAL GUINEA,AFR,,,,
15-05-2022,ERI,ERITREA,AFR,,,,
15-05-2022,EST,ESTONIA,EUR,98,1,481,5
15-05-2022,SWZ,ESWATINI,AFR,,,,
15-05-2022,ETH,ETHIOPIA,AFR,,,,
15-05-2022,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
15-05-2022,FRO,FAROE ISLANDS,EUR,,,,
15-05-2022,FJI,FIJI,WPR,,,,
15-05-2022,FIN,FINLAND,EUR,,,5,
15-05-2022,FRA,FRANCE,EUR,5050,544,29254,3006
15-05-2022,GUF,FRENCH GUIANA,AMR,,,,
15-05-2022,PYF,FRENCH POLYNESIA,WPR,,,,
15-05-2022,GAB,GABON,AFR,,,,
15-05-2022,GMB,GAMBIA,AFR,,,,
15-05-2022,GEO,GEORGIA,EUR,,,,
15-05-2022,DEU,GERMANY,EUR,4492,253,22856,1286
15-05-2022,GHA,GHANA,AFR,,,,
15-05-2022,GIB,GIBRALTAR,EUR,,,,
15-05-2022,GRC,GREECE,EUR,776,32,4219,158
15-05-2022,GRL,GREENLAND,EUR,,,,
15-05-2022,GRD,GRENADA,AMR,,,,
15-05-2022,GLP,GUADELOUPE,AMR,,,,
15-05-2022,GUM,GUAM,WPR,,,,
15-05-2022,GTM,GUATEMALA,AMR,,,,
15-05-2022,GGY,GUERNSEY,EUR,,,,
15-05-2022,GIN,GUINEA,AFR,3,,25,
15-05-2022,GNB,GUINEA-BISSAU,AFR,,,,
15-05-2022,GUY,GUYANA,AMR,,,,
15-05-2022,HTI,HAITI,AMR,,,,
15-05-2022,VAT,HOLY SEE,EUR,,,,
15-05-2022,HND,HONDURAS,AMR,2,,8,
15-05-2022,HUN,HUNGARY,EUR,,,,
15-05-2022,ISL,ICELAND,EUR,,0,,0
15-05-2022,IND,INDIA,SEAR,,,,
15-05-2022,IDN,INDONESIA,WPR,619,109,2755,472
15-05-2022,XXL,International commercial vessel,OTHER,,,,
15-05-2022,XXF,International conveyance (American Samoa),OTHER,,,,
15-05-2022,XXJ,International conveyance (Diamond Princess),OTHER,,,,
15-05-2022,XXI,International conveyance (Kiribati),OTHER,,,,
15-05-2022,XXG,International conveyance (Solomon Islands),OTHER,,,,
15-05-2022,XXH,International conveyance (Vanuatu),OTHER,,,,
15-05-2022,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
15-05-2022,IRQ,IRAQ,EMR,,,,
15-05-2022,IRL,IRELAND,EUR,334,3,1779,17
15-05-2022,IMN,ISLE OF MAN,EUR,,,,
15-05-2022,ISR,ISRAEL,EUR,,,,
15-05-2022,ITA,ITALY,EUR,3520,194,16787,798
15-05-2022,JAM,JAMAICA,AMR,,,3,
15-05-2022,JPN,JAPAN,WPR,36496,,36496,
15-05-2022,JEY,JERSEY,EUR,,,,
15-05-2022,JOR,JORDAN,EMR,4,,33,
15-05-2022,KAZ,KAZAKHSTAN,EUR,,,,
15-05-2022,KEN,KENYA,AFR,,,,
15-05-2022,KIR,KIRIBATI,WPR,,,,
15-05-2022,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
15-05-2022,KWT,KUWAIT,EMR,,,,
15-05-2022,KGZ,KYRGYZSTAN,EUR,0,,0,
15-05-2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
15-05-2022,LVA,LATVIA,EUR,128,14,731,73
15-05-2022,LBN,LEBANON,EMR,,,,
15-05-2022,LSO,LESOTHO,AFR,,,,
15-05-2022,LBR,LIBERIA,AFR,,,,
15-05-2022,LBY,LIBYA,EMR,,,,
15-05-2022,LIE,LIECHTENSTEIN,EUR,,,,
15-05-2022,LTU,LITHUANIA,EUR,990,1,9245,927
15-05-2022,LUX,LUXEMBOURG,EUR,15,2,73,5
15-05-2022,MDG,MADAGASCAR,AFR,,,,
15-05-2022,MWI,MALAWI,AFR,,,,
15-05-2022,MYS,MALAYSIA,WPR,3368,,13304,
15-05-2022,MDV,MALDIVES,SEAR,,,,
15-05-2022,MLI,MALI,AFR,,,,
15-05-2022,MLT,MALTA,EUR,23,,120,
15-05-2022,MHL,MARSHALL ISLANDS,WPR,,,,
15-05-2022,MTQ,MARTINIQUE,AMR,,,,
15-05-2022,MRT,MAURITANIA,AFR,,,,
15-05-2022,MUS,MAURITIUS,AFR,,,,
15-05-2022,MYT,MAYOTTE,AFR,,,,
15-05-2022,MEX,MEXICO,AMR,180,3,831,14
15-05-2022,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
15-05-2022,MCO,MONACO,EUR,,,,
15-05-2022,MNG,MONGOLIA,WPR,0,,549,
15-05-2022,MNE,MONTENEGRO,EUR,,,1,0
15-05-2022,MSR,MONTSERRAT,AMR,,,,
15-05-2022,MAR,MOROCCO,EMR,,,,
15-05-2022,MOZ,MOZAMBIQUE,AFR,,,,
15-05-2022,MMR,MYANMAR,SEAR,,,,
15-05-2022,NAM,NAMIBIA,AFR,,,,
15-05-2022,NRU,NAURU,WPR,,,,
15-05-2022,NPL,NEPAL,SEAR,,,,
15-05-2022,NLD,NETHERLANDS,EUR,208,12,1275,94
15-05-2022,NCL,NEW CALEDONIA,WPR,,,,
15-05-2022,NZL,NEW ZEALAND,WPR,475,13,1846,43
15-05-2022,NIC,NICARAGUA,AMR,,,,
15-05-2022,NER,NIGER,AFR,,,,
15-05-2022,NGA,NIGERIA,AFR,,,,
15-05-2022,NIU,NIUE,WPR,,,,
15-05-2022,MKD,NORTH MACEDONIA,EUR,14,0,65,4
15-05-2022,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
15-05-2022,NOR,NORWAY,EUR,80,7,414,48
15-05-2022,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
15-05-2022,OMN,OMAN,EMR,38,,140,
15-05-2022,PAK,PAKISTAN,EMR,123,54,342,54
15-05-2022,PLW,PALAU,WPR,,,,
15-05-2022,PAN,PANAMA,AMR,,,,
15-05-2022,PNG,PAPUA NEW GUINEA,WPR,,,,
15-05-2022,PRY,PARAGUAY,AMR,,,,
15-05-2022,PER,PERU,AMR,,,,
15-05-2022,PHL,PHILIPPINES,WPR,,,,
15-05-2022,PCN,PITCAIRN ISLANDS,WPR,,,,
15-05-2022,POL,POLAND,EUR,30,,169,
15-05-2022,PRT,PORTUGAL,EUR,1698,123,5311,376
15-05-2022,PRI,PUERTO RICO,AMR,,,,
15-05-2022,QAT,QATAR,EMR,36,0,112,4
15-05-2022,KOR,REPUBLIC OF KOREA,WPR,,,,
15-05-2022,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
15-05-2022,REU,RÉUNION,AFR,,,,
15-05-2022,ROU,ROMANIA,EUR,,,,
15-05-2022,RUS,RUSSIAN FEDERATION,EUR,10334,,59206,
15-05-2022,RWA,RWANDA,AFR,,,,
15-05-2022,BLM,SAINT BARTHÉLEMY,AMR,,,,
15-05-2022,SHN,SAINT HELENA,AFR,,,,
15-05-2022,KNA,SAINT KITTS AND NEVIS,AMR,1,,1,
15-05-2022,LCA,SAINT LUCIA,AMR,,,,
15-05-2022,MAF,SAINT MARTIN,AMR,,,,
15-05-2022,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
15-05-2022,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
15-05-2022,WSM,SAMOA,WPR,,,,
15-05-2022,SMR,SAN MARINO,EUR,,,,
15-05-2022,STP,SAO TOME AND PRINCIPE,AFR,,,,
15-05-2022,SAU,SAUDI ARABIA,EMR,,22,,60
15-05-2022,SEN,SENEGAL,AFR,,,,
15-05-2022,SRB,SERBIA,EUR,,,,
15-05-2022,SYC,SEYCHELLES,AFR,,,,
15-05-2022,SLE,SIERRA LEONE,AFR,,,,
15-05-2022,SGP,SINGAPORE,WPR,,,,
15-05-2022,SXM,SINT MAARTEN,AMR,0,0,0,0
15-05-2022,SVK,SLOVAKIA,EUR,115,3,892,22
15-05-2022,SVN,SLOVENIA,EUR,17,,161,
15-05-2022,SLB,SOLOMON ISLANDS,WPR,,,,
15-05-2022,SOM,SOMALIA,EMR,,,,
15-05-2022,ZAF,SOUTH AFRICA,AFR,,,,
15-05-2022,SSD,SOUTH SUDAN,AFR,,,,
15-05-2022,ESP,SPAIN,EUR,5093,215,18700,799
15-05-2022,LKA,SRI LANKA,SEAR,,,,
15-05-2022,SDN,SUDAN,EMR,,,,
15-05-2022,SUR,SURINAME,AMR,,,,
15-05-2022,SWE,SWEDEN,EUR,23,11,137,51
15-05-2022,CHE,SWITZERLAND,EUR,166,,915,
15-05-2022,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
15-05-2022,TJK,TAJIKISTAN,EUR,,,,
15-05-2022,THA,THAILAND,SEAR,,,,
15-05-2022,GBR,THE UNITED KINGDOM,EUR,,,,
15-05-2022,TLS,TIMOR-LESTE,SEAR,11,,43,
15-05-2022,TGO,TOGO,AFR,,,,
15-05-2022,TKL,TOKELAU,WPR,,,,
15-05-2022,TON,TONGA,WPR,,,,
15-05-2022,TTO,TRINIDAD AND TOBAGO,AMR,,,,
15-05-2022,TUN,TUNISIA,EMR,,,198,
15-05-2022,TUR,TURKEY,EUR,572,135,3241,803
15-05-2022,TKM,TURKMENISTAN,EUR,,,,
15-05-2022,TCA,TURKS AND CAICOS ISLANDS,AMR,0,,0,
15-05-2022,TUV,TUVALU,WPR,,,,
15-05-2022,UGA,UGANDA,AFR,,,,
15-05-2022,UKR,UKRAINE,EUR,186,94,3203,445
15-05-2022,ARE,UNITED ARAB EMIRATES,EMR,,,,
15-05-2022,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
15-05-2022,USA,UNITED STATES OF AMERICA,AMR,21756,,68543,
15-05-2022,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
15-05-2022,URY,URUGUAY,AMR,,,,
15-05-2022,UZB,UZBEKISTAN,EUR,48,0,292,0
15-05-2022,VUT,VANUATU,WPR,,,,
15-05-2022,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,3,
15-05-2022,VNM,VIET NAM,WPR,,,,
15-05-2022,WLF,WALLIS AND FUTUNA,WPR,,,,
15-05-2022,YEM,YEMEN,EMR,,,,
15-05-2022,ZMB,ZAMBIA,AFR,22,,42,
15-05-2022,ZWE,ZIMBABWE,AFR,,,,
08-05-2022,AFG,AFGHANISTAN,EMR,,,,
08-05-2022,ALB,ALBANIA,EUR,6,,33,
08-05-2022,DZA,ALGERIA,AFR,,,,
08-05-2022,ASM,AMERICAN SAMOA,WPR,,,,
08-05-2022,AND,ANDORRA,EUR,,,,
08-05-2022,AGO,ANGOLA,AFR,,,,
08-05-2022,AIA,ANGUILLA,AMR,,,,
08-05-2022,ATG,ANTIGUA AND BARBUDA,AMR,,,,
08-05-2022,ARG,ARGENTINA,AMR,151,22,485,55
08-05-2022,ARM,ARMENIA,EUR,,,,
08-05-2022,ABW,ARUBA,AMR,3,0,15,5
08-05-2022,AUS,AUSTRALIA,WPR,,,,
08-05-2022,AUT,AUSTRIA,EUR,287,65,1407,312
08-05-2022,AZE,AZERBAIJAN,EUR,,,,
08-05-2022,BHS,BAHAMAS,AMR,,,,
08-05-2022,BHR,BAHRAIN,EMR,0,,8,
08-05-2022,BGD,BANGLADESH,SEAR,61,,409,
08-05-2022,BRB,BARBADOS,AMR,,,,
08-05-2022,BLR,BELARUS,EUR,,,,
08-05-2022,BEL,BELGIUM,EUR,899,,4668,
08-05-2022,BLZ,BELIZE,AMR,,,,
08-05-2022,BEN,BENIN,AFR,,,,
08-05-2022,BMU,BERMUDA,AMR,0,,0,
08-05-2022,BTN,BHUTAN,SEAR,,,,
08-05-2022,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
08-05-2022,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
08-05-2022,BIH,BOSNIA AND HERZEGOVINA,EUR,29,1,183,9
08-05-2022,BWA,BOTSWANA,AFR,,,,
08-05-2022,BRA,BRAZIL,AMR,1259,383,4715,1521
08-05-2022,VGB,BRITISH VIRGIN ISLANDS,AMR,,,,
08-05-2022,BRN,BRUNEI DARUSSALAM,WPR,,,,
08-05-2022,BGR,BULGARIA,EUR,399,,2319,
08-05-2022,BFA,BURKINA FASO,AFR,,,,
08-05-2022,BDI,BURUNDI,AFR,,,,
08-05-2022,CPV,CABO VERDE,AFR,,,,
08-05-2022,KHM,CAMBODIA,WPR,,,,
08-05-2022,CMR,CAMEROON,AFR,,,,
08-05-2022,CAN,CANADA,AMR,2154,,12253,
08-05-2022,CYM,CAYMAN ISLANDS,AMR,,,,
08-05-2022,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
08-05-2022,TCD,CHAD,AFR,,,,
08-05-2022,CHL,CHILE,AMR,319,7,1277,33
08-05-2022,CHN,CHINA,WPR,2588,,54470,
08-05-2022,COL,COLOMBIA,AMR,,,,
08-05-2022,COM,COMOROS,AFR,,,,
08-05-2022,COG,CONGO,AFR,,,,
08-05-2022,COK,COOK ISLANDS,WPR,0,,0,
08-05-2022,CRI,COSTA RICA,AMR,,,,
08-05-2022,CIV,CÔTE D’IVOIRE,AFR,,,,
08-05-2022,HRV,CROATIA,EUR,,,,
08-05-2022,CUB,CUBA,AMR,300,,2429,
08-05-2022,CUW,CURAÇAO,AMR,5,0,14,0
08-05-2022,CYP,CYPRUS,EUR,33,2,211,15
08-05-2022,CZE,CZECHIA,EUR,436,45,3097,302
08-05-2022,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,0,,0,
08-05-2022,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
08-05-2022,DNK,DENMARK,EUR,250,8,1444,63
08-05-2022,DJI,DJIBOUTI,EMR,,,,
08-05-2022,DMA,DOMINICA,AMR,,,,
08-05-2022,DOM,DOMINICAN REPUBLIC,AMR,,,,
08-05-2022,ECU,ECUADOR,AMR,39,,156,
08-05-2022,EGY,EGYPT,EMR,,,,
08-05-2022,SLV,EL SALVADOR,AMR,,,,
08-05-2022,GNQ,EQUATORIAL GUINEA,AFR,,,,
08-05-2022,ERI,ERITREA,AFR,,,,
08-05-2022,EST,ESTONIA,EUR,132,1,518,8
08-05-2022,SWZ,ESWATINI,AFR,,,,
08-05-2022,ETH,ETHIOPIA,AFR,,,,
08-05-2022,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
08-05-2022,FRO,FAROE ISLANDS,EUR,,,,
08-05-2022,FJI,FIJI,WPR,,,,
08-05-2022,FIN,FINLAND,EUR,,,9,
08-05-2022,FRA,FRANCE,EUR,6309,656,35386,3547
08-05-2022,GUF,FRENCH GUIANA,AMR,,,,
08-05-2022,PYF,FRENCH POLYNESIA,WPR,,,,
08-05-2022,GAB,GABON,AFR,,,,
08-05-2022,GMB,GAMBIA,AFR,,,,
08-05-2022,GEO,GEORGIA,EUR,,,,
08-05-2022,DEU,GERMANY,EUR,5381,275,25903,1438
08-05-2022,GHA,GHANA,AFR,,,,
08-05-2022,GIB,GIBRALTAR,EUR,,,,
08-05-2022,GRC,GREECE,EUR,919,28,5167,216
08-05-2022,GRL,GREENLAND,EUR,,,,
08-05-2022,GRD,GRENADA,AMR,,,,
08-05-2022,GLP,GUADELOUPE,AMR,,,,
08-05-2022,GUM,GUAM,WPR,,,,
08-05-2022,GTM,GUATEMALA,AMR,,,,
08-05-2022,GGY,GUERNSEY,EUR,,,,
08-05-2022,GIN,GUINEA,AFR,22,,22,
