COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
GIN,8715641,425378,5853990,12049511,92,66,3,45,05-03-2021,31-12-2023,29-10-2023
GIN,8715641,425378,5853990,12049511,92,66,3,45,05-03-2021,31-12-2023,26-11-2023
CYP,669049,487296,656065,1858419,209,75,55,74,23-12-2020,23-12-2023,26-03-2023
CYP,669155,487345,656098,1858705,209,75,55,74,23-12-2020,23-12-2023,30-04-2023
CYP,669205,487373,656123,1858864,209,75,55,74,23-12-2020,23-12-2023,28-05-2023
CYP,669220,487386,656131,1858924,209,75,55,74,23-12-2020,23-12-2023,25-06-2023
CYP,669224,487396,656134,1858950,209,75,55,74,23-12-2020,23-12-2023,30-07-2023
CYP,669228,487406,656138,1858976,209,75,55,74,23-12-2020,23-12-2023,27-08-2023
CYP,669272,488141,656138,1859716,209,75,55,74,23-12-2020,23-12-2023,24-09-2023
CYP,669294,497482,656138,1869053,210,75,56,74,23-12-2020,23-12-2023,29-10-2023
CYP,669294,515939,656138,1887510,213,75,58,74,23-12-2020,23-12-2023,26-11-2023
CYP,27418,,13629,41048,5,3,,2,23-12-2020,23-12-2023,31-01-2021
CYP,65465,,27066,92532,10,7,,3,23-12-2020,17-09-2023,28-02-2021
CYP,112534,,45326,157860,18,13,,5,23-12-2020,23-12-2023,28-03-2021
CYP,212007,,68119,280126,32,24,,8,23-12-2020,23-12-2023,25-04-2021
CYP,365330,,216593,581924,66,41,,24,23-12-2020,23-12-2023,30-05-2021
CYP,455386,,345055,806637,91,51,,39,23-12-2020,23-12-2023,27-06-2021
CYP,526041,,447701,973742,110,59,,50,23-12-2020,23-12-2023,25-07-2021
CYP,560216,,510303,1070520,121,63,,57,23-12-2020,23-12-2023,29-08-2021
CYP,577289,,535777,1113065,125,65,,60,23-12-2020,23-12-2023,26-09-2021
CYP,605276,,567373,1172649,132,68,,64,23-12-2020,23-12-2023,31-10-2021
CYP,622130,,578914,1318827,149,70,,65,23-12-2020,23-12-2023,28-11-2021
CYP,642723,,607450,1537790,173,72,,68,23-12-2020,23-12-2023,26-12-2021
CYP,653518,58485,641913,1673351,188,74,7,72,23-12-2020,23-12-2023,30-01-2022
CYP,656215,427552,653913,1714007,193,74,48,74,23-12-2020,23-12-2023,27-02-2022
CYP,659849,448490,654159,1742420,196,74,51,74,23-12-2020,23-12-2023,27-03-2022
CYP,662848,459929,654398,1766877,199,75,52,74,23-12-2020,23-12-2023,24-04-2022
CYP,664117,466352,654645,1787238,201,75,53,74,23-12-2020,23-12-2023,29-05-2022
CYP,665770,481340,654946,1803748,203,75,54,74,23-12-2020,23-12-2023,26-06-2022
CYP,666240,483353,655255,1814473,204,75,54,74,23-12-2020,23-12-2023,31-07-2022
CYP,666704,484308,655468,1817435,205,75,55,74,23-12-2020,23-12-2023,28-08-2022
CYP,667035,484871,655584,1820288,205,75,55,74,23-12-2020,23-12-2023,25-09-2022
CYP,667402,485518,655679,1828651,206,75,55,74,23-12-2020,23-12-2023,30-10-2022
CYP,667714,486121,655764,1838757,207,75,55,74,23-12-2020,23-12-2023,27-11-2022
CYP,668056,486606,655882,1849114,208,75,55,74,23-12-2020,23-12-2023,25-12-2022
CYP,668651,487023,655945,1856085,209,75,55,74,23-12-2020,23-12-2023,29-01-2023
CYP,668832,487175,656007,1857487,209,75,55,74,23-12-2020,23-12-2023,26-02-2023
PNG,340050,21622,280654,466788,5,4,,3,30-03-2021,04-12-2023,26-06-2022
PNG,342484,22756,283048,470581,5,4,,3,30-03-2021,04-12-2023,31-07-2022
PNG,348227,25339,288738,479159,5,4,,3,30-03-2021,04-12-2023,28-08-2022
PNG,354220,27469,294441,487662,5,4,,3,30-03-2021,04-12-2023,25-09-2022
PNG,359330,29134,299399,494674,6,4,,3,30-03-2021,04-12-2023,30-10-2022
PNG,365884,31065,305664,503519,6,4,,3,30-03-2021,04-12-2023,27-11-2022
PNG,371061,32721,310693,510592,6,4,,3,30-03-2021,04-12-2023,25-12-2022
PNG,372300,32864,311852,512001,6,4,,3,30-03-2021,04-12-2023,29-01-2023
PNG,375978,33576,315353,516482,6,4,,4,30-03-2021,04-12-2023,26-02-2023
PNG,379802,34323,319111,521060,6,4,,4,30-03-2021,04-12-2023,26-03-2023
PNG,382231,34644,321403,523820,6,4,,4,30-03-2021,04-12-2023,30-04-2023
PNG,390214,35744,329254,532904,6,4,,4,30-03-2021,04-12-2023,28-05-2023
PNG,391277,35910,330317,534134,6,4,,4,30-03-2021,04-12-2023,25-06-2023
PNG,392317,36085,331357,535349,6,4,,4,30-03-2021,04-12-2023,30-07-2023
PNG,393664,36569,332495,537180,6,4,,4,30-03-2021,04-12-2023,27-08-2023
PNG,394900,36818,333706,538665,6,4,,4,30-03-2021,04-12-2023,24-09-2023
PNG,396639,37065,335445,540651,6,4,,4,30-03-2021,04-12-2023,29-10-2023
PNG,398884,37467,337690,543298,6,4,,4,30-03-2021,04-12-2023,26-11-2023
PNG,66,,,66,,,,,30-03-2021,04-12-2023,28-03-2021
PNG,4215,,,4215,,,,,30-03-2021,04-12-2023,25-04-2021
PNG,31270,,,31270,,,,,30-03-2021,04-12-2023,30-05-2021
PNG,53786,,1231,55017,1,1,,,30-03-2021,04-12-2023,27-06-2021
PNG,83777,,16336,100112,1,1,,,30-03-2021,04-12-2023,25-07-2021
PNG,104414,,32938,137346,2,1,,,30-03-2021,04-12-2023,29-08-2021
PNG,137082,,64250,196090,2,2,,1,30-03-2021,04-12-2023,26-09-2021
PNG,243261,,168526,322924,4,3,,2,30-03-2021,04-12-2023,31-10-2021
PNG,275764,,206618,365260,4,3,,2,30-03-2021,04-12-2023,28-11-2021
PNG,287086,,223571,383372,4,3,,2,30-03-2021,04-12-2023,26-12-2021
PNG,298216,2688,237001,398008,4,3,,3,30-03-2021,04-12-2023,30-01-2022
PNG,310659,6649,250256,412501,5,3,,3,30-03-2021,04-12-2023,27-02-2022
PNG,319141,11312,259632,428730,5,4,,3,30-03-2021,04-12-2023,27-03-2022
PNG,325617,15010,266185,444826,5,4,,3,30-03-2021,04-12-2023,24-04-2022
PNG,333576,17629,274162,456722,5,4,,3,30-03-2021,04-12-2023,29-05-2022
GHA,,,,538786,2,,,,02-03-2021,31-12-2023,28-03-2021
GHA,844661,,,844661,3,3,,,02-03-2021,31-12-2023,25-04-2021
GHA,852047,,376169,1228216,4,3,,1,02-03-2021,31-12-2023,30-05-2021
GHA,855724,,385380,1241105,4,3,,1,02-03-2021,31-12-2023,27-06-2021
GHA,865422,,405971,1271393,4,3,,1,02-03-2021,31-12-2023,25-07-2021
GHA,865422,,506596,1372018,4,3,,2,02-03-2021,31-12-2023,29-08-2021
GHA,1212368,,777750,1990118,6,4,,3,02-03-2021,31-12-2023,26-09-2021
GHA,2228773,,832282,3061055,10,7,,3,02-03-2021,31-12-2023,31-10-2021
GHA,3630934,,1309595,3162666,10,12,,4,02-03-2021,31-12-2023,28-11-2021
GHA,5892971,,2556709,8231038,26,19,,8,02-03-2021,31-12-2023,26-12-2021
GHA,6820935,35916,3870732,10691667,34,22,,12,02-03-2021,31-12-2023,30-01-2022
GHA,8819416,119019,4891104,12688234,41,28,,16,02-03-2021,31-12-2023,27-02-2022
GHA,9028876,166164,5118970,13047826,42,29,1,16,02-03-2021,31-12-2023,27-03-2022
GHA,9447858,334245,5752333,13047826,42,30,1,19,02-03-2021,31-12-2023,24-04-2022
GHA,9786631,570557,6410470,16203630,52,31,2,21,02-03-2021,31-12-2023,29-05-2022
GHA,10563745,1079738,7318676,17396262,56,34,3,24,02-03-2021,31-12-2023,26-06-2022
GHA,11153112,1581895,8010792,18396070,59,36,5,26,02-03-2021,31-12-2023,31-07-2022
GHA,11359867,1765387,8236050,19015699,61,37,6,27,02-03-2021,31-12-2023,28-08-2022
GHA,11569426,2020667,8474817,19643924,63,37,7,27,02-03-2021,31-12-2023,25-09-2022
GHA,11850236,2343041,8772530,20391151,66,38,8,28,02-03-2021,31-12-2023,30-10-2022
GHA,12061766,2587208,9021852,20983616,68,39,8,29,02-03-2021,31-12-2023,27-11-2022
GHA,12557427,2949109,9539673,21962817,71,40,9,31,02-03-2021,31-12-2023,25-12-2022
GHA,12930901,3350992,9892022,22384226,72,42,11,32,02-03-2021,31-12-2023,29-01-2023
GHA,13067031,3786200,10041233,22384226,72,42,12,32,02-03-2021,31-12-2023,26-02-2023
GHA,13254215,4100881,10201405,22549563,73,43,13,33,02-03-2021,31-12-2023,26-03-2023
GHA,13450980,4328344,10388050,23541584,76,43,14,33,02-03-2021,31-12-2023,30-04-2023
GHA,13654304,4563389,10580916,24566672,79,44,15,34,02-03-2021,31-12-2023,28-05-2023
GHA,13851068,4790853,10767560,25558693,82,45,15,35,02-03-2021,31-12-2023,25-06-2023
GHA,13864186,4806017,10780003,25624828,82,45,15,35,02-03-2021,31-12-2023,30-07-2023
GHA,13864186,4806017,10780003,25624828,82,45,15,35,02-03-2021,31-12-2023,27-08-2023
GHA,13864186,4806017,10780003,25624828,82,45,15,35,02-03-2021,31-12-2023,24-09-2023
GHA,13864186,4806017,10780003,25624828,82,45,15,35,02-03-2021,31-12-2023,29-10-2023
GHA,13864186,4806017,10780003,25624828,82,45,15,35,02-03-2021,31-12-2023,26-11-2023
HUN,6358657,3870928,6152022,16572792,170,65,40,63,23-12-2020,23-12-2023,26-11-2023
HUN,321854,,144808,466663,5,3,,1,23-12-2020,23-12-2023,31-01-2021
HUN,922917,,299901,1222818,13,9,,3,23-12-2020,01-10-2023,28-02-2021
HUN,2207692,,839234,3046926,31,23,,9,23-12-2020,23-12-2023,28-03-2021
HUN,3935243,,1960758,5896000,60,40,,20,23-12-2020,23-12-2023,25-04-2021
HUN,5052869,,3630632,8297388,85,52,,37,23-12-2020,23-12-2023,30-05-2021
HUN,5322533,,4808130,10196228,104,54,,49,23-12-2020,23-12-2023,27-06-2021
HUN,5373882,,5032661,10478546,107,55,,52,23-12-2020,23-12-2023,25-07-2021
HUN,5462455,,5110171,10572625,108,56,,52,23-12-2020,23-12-2023,29-08-2021
HUN,5834091,,5455404,11289495,116,60,,56,23-12-2020,23-12-2023,26-09-2021
HUN,5902986,,5531906,11434892,117,60,,57,23-12-2020,23-12-2023,31-10-2021
HUN,6077557,,5603553,14228612,146,62,,57,23-12-2020,23-12-2023,28-11-2021
HUN,6201403,,5714271,15054237,154,63,,58,23-12-2020,23-12-2023,26-12-2021
HUN,6302854,523067,6033906,15755337,161,65,5,62,23-12-2020,23-12-2023,30-01-2022
HUN,6331712,3728992,6115051,15951903,163,65,38,63,23-12-2020,23-12-2023,27-02-2022
HUN,6339206,3788405,6131684,16185816,166,65,39,63,23-12-2020,23-12-2023,27-03-2022
HUN,6343096,3828817,6136673,16369725,168,65,39,63,23-12-2020,23-12-2023,24-04-2022
HUN,6346215,3841804,6139982,16399746,168,65,39,63,23-12-2020,23-12-2023,29-05-2022
HUN,6347952,3847753,6142125,16414400,168,65,39,63,23-12-2020,23-12-2023,26-06-2022
HUN,6349907,3852347,6143598,16436100,168,65,39,63,23-12-2020,23-12-2023,31-07-2022
HUN,6352382,3857328,6145637,16460482,168,65,39,63,23-12-2020,23-12-2023,28-08-2022
HUN,6354018,3859974,6147409,16478229,169,65,40,63,23-12-2020,23-12-2023,25-09-2022
HUN,6355448,3862992,6149000,16506617,169,65,40,63,23-12-2020,23-12-2023,30-10-2022
HUN,6356685,3865789,6150189,16535626,169,65,40,63,23-12-2020,23-12-2023,27-11-2022
HUN,6357214,3867076,6150686,16554320,169,65,40,63,23-12-2020,23-12-2023,25-12-2022
HUN,6357807,3867906,6151132,16564890,170,65,40,63,23-12-2020,23-12-2023,29-01-2023
HUN,6358099,3868187,6151424,16567355,170,65,40,63,23-12-2020,23-12-2023,26-02-2023
HUN,6358309,3868401,6151673,16568908,170,65,40,63,23-12-2020,23-12-2023,26-03-2023
HUN,6358446,3868530,6151821,16569684,170,65,40,63,23-12-2020,23-12-2023,30-04-2023
HUN,6358553,3868598,6151916,16570111,170,65,40,63,23-12-2020,23-12-2023,28-05-2023
HUN,6358598,3868626,6151963,16570288,170,65,40,63,23-12-2020,23-12-2023,25-06-2023
HUN,6358629,3868649,6151996,16570413,170,65,40,63,23-12-2020,23-12-2023,30-07-2023
HUN,6358644,3868676,6152011,16570607,170,65,40,63,23-12-2020,23-12-2023,27-08-2023
HUN,6358655,3868704,6152020,16570811,170,65,40,63,23-12-2020,23-12-2023,24-09-2023
HUN,6358657,3869763,6152022,16571627,170,65,40,63,23-12-2020,23-12-2023,29-10-2023
NPL,66108,,,66108,,,,,27-01-2021,23-11-2023,31-01-2021
NPL,700463,,,700463,2,2,,,27-01-2021,23-11-2023,28-02-2021
NPL,1816521,,13069,1829590,6,6,,,27-01-2021,23-11-2023,28-03-2021
NPL,2060686,,375593,2423858,8,7,,1,27-01-2021,23-11-2023,25-04-2021
NPL,2119384,,689736,2809120,10,7,,2,27-01-2021,23-11-2023,30-05-2021
NPL,2522116,,799600,3321716,11,9,,3,27-01-2021,23-11-2023,27-06-2021
NPL,4018398,,1783632,5802030,20,14,,6,27-01-2021,23-11-2023,25-07-2021
NPL,5354045,,4477310,9831355,34,18,,15,27-01-2021,23-11-2023,29-08-2021
NPL,7233036,,6263892,13496927,46,25,,21,27-01-2021,23-11-2023,26-09-2021
NPL,8663085,,7162664,15825748,54,30,,25,27-01-2021,23-11-2023,31-10-2021
NPL,9958507,,8478992,18437499,63,34,,29,27-01-2021,23-11-2023,28-11-2021
NPL,14179475,,10469932,24649408,85,49,,36,27-01-2021,23-11-2023,26-12-2021
NPL,16830395,404333,14407775,31642503,109,58,1,49,27-01-2021,23-11-2023,30-01-2022
NPL,18498710,1186483,17566335,37251527,128,63,4,60,27-01-2021,23-11-2023,27-02-2022
NPL,22014244,2215330,19076672,43306246,149,76,8,65,27-01-2021,23-11-2023,27-03-2022
NPL,22247839,3232747,19567268,45047854,155,76,11,67,27-01-2021,23-11-2023,24-04-2022
NPL,22389775,4185287,19844980,46420042,159,77,14,68,27-01-2021,23-11-2023,29-05-2022
NPL,23191609,6407778,20291831,49891218,171,80,22,70,27-01-2021,23-11-2023,26-06-2022
NPL,25051190,7274267,20586145,52911602,182,86,25,71,27-01-2021,23-11-2023,31-07-2022
NPL,26093716,7759033,21771223,55623972,191,90,27,75,27-01-2021,23-11-2023,28-08-2022
NPL,27197951,8254414,22731916,58186337,200,93,28,78,27-01-2021,23-11-2023,25-09-2022
NPL,27303611,8467934,23503227,59274772,203,94,29,81,27-01-2021,23-11-2023,30-10-2022
NPL,27410870,8685159,23870910,59966939,206,94,30,82,27-01-2021,23-11-2023,27-11-2022
NPL,27583536,8890938,24076940,60385850,207,95,31,83,27-01-2021,23-11-2023,25-12-2022
NPL,27698318,8988401,24195997,60882716,209,95,31,83,27-01-2021,23-11-2023,29-01-2023
NPL,27736372,9058347,24261090,61055809,210,95,31,83,27-01-2021,23-11-2023,26-02-2023
NPL,27770338,9254822,24318807,61343966,211,95,32,83,27-01-2021,23-11-2023,26-03-2023
NPL,27789217,9583046,24350157,61722419,212,95,33,84,27-01-2021,23-11-2023,30-04-2023
NPL,27800477,9816999,24377971,61995447,213,95,34,84,27-01-2021,23-11-2023,28-05-2023
NPL,27811439,9923481,24395862,62130782,213,95,34,84,27-01-2021,23-11-2023,25-06-2023
NPL,27831599,10018133,24416941,62266674,214,96,34,84,27-01-2021,23-11-2023,30-07-2023
NPL,27851760,10112786,24438019,62402566,214,96,35,84,27-01-2021,23-11-2023,27-08-2023
NPL,27871271,10204385,24458418,62534074,215,96,35,84,27-01-2021,23-11-2023,24-09-2023
NPL,27882656,10262761,24470380,62615797,215,96,35,84,27-01-2021,23-11-2023,29-10-2023
NPL,27883196,10273390,24471043,62627629,215,96,35,84,27-01-2021,23-11-2023,26-11-2023
VCT,37481,4248,31600,73329,66,34,4,28,01-02-2021,29-12-2023,29-01-2023
VCT,37524,4267,31627,73418,66,34,4,29,01-02-2021,29-12-2023,26-02-2023
VCT,37527,4276,31632,73435,66,34,4,29,01-02-2021,29-12-2023,26-03-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,30-04-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,28-05-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,25-06-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,30-07-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,27-08-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,24-09-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,29-10-2023
VCT,37532,4279,31632,73443,66,34,4,29,01-02-2021,29-12-2023,26-11-2023
VCT,1844,,4,1848,2,2,,,01-02-2021,29-12-2023,28-02-2021
VCT,10483,,48,10568,10,9,,,01-02-2021,29-12-2023,28-03-2021
VCT,12380,,1151,13531,12,11,,1,01-02-2021,29-12-2023,25-04-2021
VCT,13718,,7134,20852,19,12,,6,01-02-2021,29-12-2023,30-05-2021
VCT,14629,,9341,23970,22,13,,8,01-02-2021,29-12-2023,27-06-2021
VCT,15877,,11320,27657,25,14,,10,01-02-2021,29-12-2023,25-07-2021
VCT,17920,,11828,30579,28,16,,11,01-02-2021,29-12-2023,29-08-2021
VCT,20529,,13409,33938,31,19,,12,01-02-2021,29-12-2023,26-09-2021
VCT,26331,,17970,44301,40,24,,16,01-02-2021,29-12-2023,31-10-2021
VCT,30934,211,22586,53731,48,28,,20,01-02-2021,29-12-2023,28-11-2021
VCT,33494,1460,26244,61198,55,30,1,24,01-02-2021,29-12-2023,26-12-2021
VCT,34284,2309,27642,64236,58,31,2,25,01-02-2021,29-12-2023,30-01-2022
VCT,35289,3120,29218,67627,61,32,3,26,01-02-2021,29-12-2023,27-02-2022
VCT,36084,3471,30179,69734,63,33,3,27,01-02-2021,29-12-2023,27-03-2022
VCT,36257,3601,30433,70290,63,33,3,27,01-02-2021,29-12-2023,24-04-2022
VCT,36564,3768,30647,70979,64,33,3,28,01-02-2021,29-12-2023,29-05-2022
VCT,36770,3905,30876,71552,64,33,4,28,01-02-2021,29-12-2023,26-06-2022
VCT,37019,4048,31151,72218,65,33,4,28,01-02-2021,29-12-2023,31-07-2022
VCT,37149,4128,31256,72536,65,33,4,28,01-02-2021,29-12-2023,28-08-2022
VCT,37268,4170,31385,72823,66,34,4,28,01-02-2021,29-12-2023,25-09-2022
VCT,37311,4197,31433,72941,66,34,4,28,01-02-2021,29-12-2023,30-10-2022
VCT,37331,4202,31445,72979,66,34,4,28,01-02-2021,29-12-2023,27-11-2022
VCT,37356,4209,31471,73036,66,34,4,28,01-02-2021,29-12-2023,25-12-2022
TLS,886434,338872,801294,2026600,154,67,26,61,07-04-2021,22-11-2023,29-10-2023
TLS,886838,340201,801759,2028798,154,67,26,61,07-04-2021,22-11-2023,26-11-2023
TLS,389989,,198310,588299,45,30,,15,07-04-2021,22-11-2023,29-08-2021
TLS,449175,,276926,726101,55,34,,21,07-04-2021,22-11-2023,26-09-2021
TLS,558888,,364031,922919,70,42,,28,07-04-2021,22-11-2023,31-10-2021
TLS,646851,,465372,1112223,84,49,,35,07-04-2021,22-11-2023,28-11-2021
TLS,665155,,542584,1207739,92,50,,41,07-04-2021,22-11-2023,26-12-2021
TLS,672208,5482,564164,1241854,94,51,,43,07-04-2021,22-11-2023,30-01-2022
TLS,679551,11438,573170,1264159,96,52,1,43,07-04-2021,22-11-2023,27-02-2022
TLS,733028,24925,585300,1343253,102,56,2,44,07-04-2021,22-11-2023,27-03-2022
TLS,784415,56308,624377,1465099,111,59,4,47,07-04-2021,22-11-2023,24-04-2022
TLS,807407,94796,674935,1577138,120,61,7,51,07-04-2021,22-11-2023,29-05-2022
TLS,831381,139681,708994,1680056,127,63,11,54,07-04-2021,22-11-2023,26-06-2022
TLS,844648,177966,731685,1754298,133,64,13,55,07-04-2021,22-11-2023,31-07-2022
TLS,849208,199783,742124,1791115,136,64,15,56,07-04-2021,22-11-2023,28-08-2022
TLS,854180,219343,750187,1823710,138,65,17,57,07-04-2021,22-11-2023,25-09-2022
TLS,859860,239690,759375,1858925,141,65,18,58,07-04-2021,22-11-2023,30-10-2022
TLS,872617,291233,779475,1943325,147,66,22,59,07-04-2021,22-11-2023,27-11-2022
TLS,878845,315249,790466,1984560,151,67,24,60,07-04-2021,22-11-2023,25-12-2022
TLS,882547,328531,797351,2008429,152,67,25,60,07-04-2021,22-11-2023,29-01-2023
TLS,883084,331134,798188,2012406,153,67,25,61,07-04-2021,22-11-2023,26-02-2023
TLS,883370,332489,798631,2014491,153,67,25,61,07-04-2021,22-11-2023,26-03-2023
TLS,883759,334017,799115,2016891,153,67,25,61,07-04-2021,22-11-2023,30-04-2023
TLS,883997,334978,799420,2018395,153,67,25,61,07-04-2021,22-11-2023,28-05-2023
TLS,884264,335652,799676,2019592,153,67,25,61,07-04-2021,22-11-2023,25-06-2023
TLS,884808,336338,800054,2021201,153,67,26,61,07-04-2021,22-11-2023,30-07-2023
TLS,885352,337024,800433,2022810,153,67,26,61,07-04-2021,22-11-2023,27-08-2023
TLS,885879,337688,800799,2024367,154,67,26,61,07-04-2021,22-11-2023,24-09-2023
TLS,28992,,,28992,2,2,,,07-04-2021,22-11-2023,25-04-2021
TLS,79222,,5,79227,6,6,,,07-04-2021,22-11-2023,30-05-2021
TLS,205174,,25839,231013,18,16,,2,07-04-2021,22-11-2023,27-06-2021
TLS,289792,,96158,385951,29,22,,7,07-04-2021,22-11-2023,25-07-2021
BRN,446850,313671,438544,1211579,277,100,72,100,03-04-2021,30-06-2023,26-06-2022
BRN,448402,322908,442447,1243647,284,100,74,100,03-04-2021,30-06-2023,31-07-2022
BRN,449349,332679,444317,1267482,290,100,76,100,03-04-2021,30-06-2023,28-08-2022
BRN,450012,337374,445204,1277652,292,100,77,100,03-04-2021,30-06-2023,25-09-2022
BRN,450198,338157,445688,1280659,293,100,77,100,03-04-2021,30-06-2023,30-10-2022
BRN,450448,339086,445980,1283829,293,100,78,100,03-04-2021,30-06-2023,27-11-2022
BRN,450742,339599,446256,1286813,294,100,78,100,03-04-2021,30-06-2023,25-12-2022
BRN,450862,339905,446454,1288561,295,100,78,100,03-04-2021,30-06-2023,29-01-2023
BRN,450938,340188,446541,1290412,295,100,78,100,03-04-2021,30-06-2023,26-02-2023
BRN,450989,340351,446619,1291769,295,100,78,100,03-04-2021,30-06-2023,26-03-2023
BRN,451036,340382,446632,1292032,295,100,78,100,03-04-2021,30-06-2023,30-04-2023
BRN,451092,340433,446669,1292780,296,100,78,100,03-04-2021,30-06-2023,28-05-2023
BRN,451149,340466,446714,1293100,296,100,78,100,03-04-2021,30-06-2023,25-06-2023
BRN,451149,340466,446714,1293100,296,100,78,100,03-04-2021,30-06-2023,30-07-2023
BRN,451149,340466,446714,1293100,296,100,78,100,03-04-2021,30-06-2023,27-08-2023
BRN,451149,340466,446714,1293100,296,100,78,100,03-04-2021,30-06-2023,24-09-2023
BRN,451149,340466,446714,1293100,296,100,78,100,03-04-2021,30-06-2023,29-10-2023
BRN,451149,340466,446714,1293100,296,100,78,100,03-04-2021,30-06-2023,26-11-2023
BRN,12221,,159,12379,3,3,,,03-04-2021,30-06-2023,25-04-2021
BRN,40257,,11046,51304,12,9,,3,03-04-2021,30-06-2023,30-05-2021
BRN,69399,,14436,83834,19,16,,3,03-04-2021,30-06-2023,27-06-2021
BRN,132942,,30975,163917,37,30,,7,03-04-2021,30-06-2023,25-07-2021
BRN,223225,,95874,319100,73,51,,22,03-04-2021,30-06-2023,29-08-2021
BRN,291784,,192838,484916,111,67,,44,03-04-2021,30-06-2023,26-09-2021
BRN,351952,,259743,623336,142,80,,59,03-04-2021,30-06-2023,31-10-2021
BRN,402842,,346350,763782,175,92,,79,03-04-2021,30-06-2023,28-11-2021
BRN,405888,,400691,898401,205,93,,92,03-04-2021,30-06-2023,26-12-2021
BRN,407112,173198,403531,983841,225,93,40,92,03-04-2021,30-06-2023,30-01-2022
BRN,407715,234074,404575,1046364,239,93,54,92,03-04-2021,30-06-2023,27-02-2022
BRN,408143,264375,405259,1077777,246,93,60,93,03-04-2021,30-06-2023,27-03-2022
BRN,429617,280949,407429,1117998,256,98,64,93,03-04-2021,30-06-2023,24-04-2022
BRN,444783,303540,428970,1177861,269,100,69,98,03-04-2021,30-06-2023,29-05-2022
GUM,115796,,103540,212048,126,69,,61,,31-01-2023,29-08-2021
GUM,125306,,110967,227006,135,74,,66,,31-01-2023,26-09-2021
GUM,132359,,121475,250915,149,78,,72,,31-01-2023,31-10-2021
GUM,135604,,123877,270878,160,80,,73,,31-01-2023,28-11-2021
GUM,135604,,127155,288839,171,80,,75,,31-01-2023,26-12-2021
GUM,135604,43103,128781,308287,183,80,26,76,,31-01-2023,30-01-2022
GUM,135604,52517,128781,326871,194,80,31,76,,31-01-2023,27-02-2022
GUM,135604,58382,128781,338248,200,80,35,76,,31-01-2023,27-03-2022
GUM,135604,60860,128781,344780,204,80,36,76,,31-01-2023,24-04-2022
GUM,135604,63006,128781,352141,209,80,37,76,,31-01-2023,29-05-2022
GUM,135604,69450,128781,361054,214,80,41,76,,31-01-2023,26-06-2022
GUM,135604,71246,128781,365718,217,80,42,76,,31-01-2023,31-07-2022
GUM,135604,72701,128781,368088,218,80,43,76,,31-01-2023,28-08-2022
GUM,135606,74839,128783,368088,218,80,44,76,,31-01-2023,25-09-2022
GUM,135607,77048,128784,368088,218,80,46,76,,31-01-2023,30-10-2022
GUM,135609,79185,128785,368088,218,80,47,76,,31-01-2023,27-11-2022
GUM,135610,81394,128787,368088,218,80,48,76,,31-01-2023,25-12-2022
GUM,135612,83603,128788,368088,218,80,50,76,,31-01-2023,29-01-2023
GUM,15698,,11419,27010,16,9,,7,,31-01-2023,31-01-2021
GUM,31976,,23262,55021,33,19,,14,,31-01-2023,28-02-2021
GUM,50000,,36373,86032,51,30,,22,,31-01-2023,28-03-2021
GUM,67441,,49061,116043,69,40,,29,,31-01-2023,25-04-2021
GUM,81258,,65814,145571,86,48,,39,,31-01-2023,30-05-2021
GUM,93283,,82702,173277,103,55,,49,,31-01-2023,27-06-2021
GUM,107775,,97956,200148,119,64,,58,,31-01-2023,25-07-2021
